"id","latitude","longitude","wsp"
3057,43.2198,147.297,0.0192747
3058,46.8244,147.482,-0.0217564
3059,50.4192,147.798,-0.0708267
3060,19.8493,145.026,0.136359
3061,23.4006,144.626,0.129997
3062,26.9641,144.272,0.120923
3063,30.5371,143.963,0.108137
3064,34.1169,143.7,0.0906678
3065,37.7006,143.487,0.067604
3066,41.2852,143.33,0.0381192
3067,44.8679,143.237,0.0014957
3068,48.4458,143.221,-0.0428514
3069,52.016,143.301,-0.0953564
3070,18.0771,142.161,0.138839
3071,21.5813,141.65,0.133529
3072,25.0991,141.172,0.126069
3073,28.6281,140.725,0.115487
3074,32.1657,140.307,0.100823
3075,35.7091,139.918,0.081161
3076,39.2557,139.558,0.0556466
3077,42.803,139.23,0.0235164
3078,46.3483,138.937,-0.0158792
3079,49.8895,138.686,-0.0630658
3080,53.4244,138.488,-0.118424
3081,16.2685,139.353,0.141063
3082,19.7203,138.743,0.136552
3083,23.1864,138.157,0.130447
3084,26.6643,137.589,0.121815
3085,30.1517,137.037,0.109723
3086,33.646,136.497,0.0932649
3087,37.1446,135.966,0.0715825
3088,40.6451,135.442,0.0438893
3089,44.1451,134.922,0.0094927
3090,47.6424,134.404,-0.0321887
3091,51.135,133.886,-0.0816109
3092,54.6212,133.369,-0.139095
3093,14.4288,136.593,0.143138
3094,17.824,135.898,0.139166
3095,21.2331,135.217,0.134135
3096,24.6541,134.547,0.127163
3097,28.0846,133.88,0.117356
3098,31.5223,133.213,0.103834
3099,34.9646,132.539,0.0857483
3100,38.409,131.853,0.0623107
3101,41.8533,131.148,0.0328068
3102,45.2949,130.418,-0.00337741
3103,48.7319,129.652,-0.0467491
3104,52.1622,128.841,-0.0976882
3105,55.584,127.969,-0.156443
3106,12.5632,133.877,0.145187
3107,15.8983,133.108,0.141492
3108,19.2465,132.347,0.137244
3109,22.6058,131.588,0.131618
3110,25.9739,130.825,0.123772
3111,29.3486,130.051,0.112859
3112,32.7276,129.259,0.0980602
3113,36.1083,128.442,0.0785956
3114,39.4883,127.59,0.0537502
3115,42.8652,126.693,0.0228898
3116,46.2364,125.738,-0.0145184
3117,49.5997,124.709,-0.0588985
3118,52.9526,123.584,-0.110546
3119,56.2927,122.334,-0.169624
3120,10.6767,131.199,0.147341
3121,13.9493,130.367,0.143665
3122,17.2335,129.538,0.139908
3123,20.5272,128.705,0.135305
3124,23.8284,127.861,0.129069
3125,27.1351,126.999,0.120403
3126,30.445,126.112,0.108521
3127,33.7556,125.189,0.092669
3128,37.0646,124.221,0.0721424
3129,40.3694,123.196,0.0463051
3130,43.6673,122.1,0.0146071
3131,46.9555,120.912,-0.0233998
3132,50.2311,119.611,-0.0680494
3133,53.4908,118.164,-0.119545
3134,56.7309,116.53,-0.17795
3135,8.77403,128.551,0.149737
3136,11.9827,127.668,0.145835
3137,15.2005,126.782,0.142282
3138,18.4258,125.888,0.138379
3139,21.6567,124.978,0.133394
3140,24.8913,124.045,0.126586
3141,28.1274,123.08,0.117213
3142,31.363,122.074,0.104554
3143,34.5954,121.018,0.0879301
3144,37.8224,119.897,0.0667119
3145,41.0409,118.696,0.0403481
3146,44.2481,117.398,0.00837233
3147,47.4407,115.979,-0.0295768
3148,50.6147,114.407,-0.0737381
3149,53.7657,112.644,-0.124218
3150,56.888,110.637,-0.180967
3151,6.86004,125.929,0.152512
3152,10.004,125.003,0.148155
3153,13.1541,124.071,0.144536
3154,16.3089,123.127,0.141016
3155,19.4668,122.164,0.136926
3156,22.6261,121.174,0.131579
3157,25.7849,120.149,0.124285
3158,28.9412,119.08,0.114366
3159,32.0928,117.956,0.101173
3160,35.2373,116.765,0.0840974
3161,38.3719,115.493,0.0625943
3162,41.4936,114.12,0.0361914
3163,44.5989,112.626,0.00450873
3164,47.6838,110.982,-0.0327281
3165,50.7434,109.153,-0.0756687
3166,53.7714,107.094,-0.124316
3167,56.7603,104.743,-0.178513
3168,4.9393,123.327,0.1558
3169,8.01859,122.366,0.150781
3170,11.1004,121.397,0.146843
3171,14.1835,120.414,0.143408
3172,17.2666,119.408,0.139867
3173,20.3483,118.374,0.13559
3174,23.4269,117.303,0.129941
3175,26.5007,116.187,0.12229
3176,29.5679,115.015,0.112025
3177,32.6261,113.776,0.0985687
3178,35.673,112.456,0.0813893
3179,38.7057,111.038,0.0600178
3180,41.7207,109.502,0.034063
3181,44.714,107.824,0.00322487
3182,47.6808,105.973,-0.0326889
3183,50.6148,103.91,-0.0737396
3184,53.5083,101.586,-0.119841
3185,56.3512,98.9393,-0.170728
3186,3.01636,120.736,0.159727
3187,6.03184,119.75,0.15386
3188,9.04552,118.752,0.149376
3189,12.0565,117.738,0.145752
3190,15.0636,116.701,0.142435
3191,18.066,115.633,0.138854
3192,21.0623,114.529,0.134426
3193,24.0511,113.38,0.128571
3194,27.031,112.175,0.120721
3195,30,110.905,0.110333
3196,32.9561,109.557,0.0968998
3197,35.8967,108.116,0.0799647
3198,38.8188,106.563,0.0591317
3199,41.7186,104.879,0.0340828
3200,44.5914,103.035,0.00459211
3201,47.4316,101.001,-0.0294596
3202,50.2316,98.7369,-0.0680568
3203,52.9822,96.1925,-0.111036
3204,55.6712,93.306,-0.158046
3205,3.05031,-62.4887,0.159651
3206,3.08232,-65.7168,0.15958
3207,6.0999,-63.5372,0.153745
3208,3.11169,-68.9479,0.159515
3209,6.16332,-66.8301,0.153639
3210,9.14773,-64.6055,0.149242
3211,3.13784,-72.1816,0.159457
3212,6.22077,-70.1286,0.153544
3213,9.24178,-67.9717,0.149119
3214,12.1926,-65.6995,0.145599
3215,3.16031,-75.4178,0.159408
3216,6.27114,-73.4321,0.15346
3217,9.32574,-71.3458,0.149011
3218,12.3162,-69.1478,0.145461
3219,15.2331,-66.8259,0.142246
3220,3.17871,-78.6561,0.159367
3221,6.31353,-76.74,0.15339
3222,9.39805,-74.7269,0.148918
3223,12.4247,-72.6061,0.145341
3224,15.3846,-70.3656,0.142076
3225,18.2676,-67.992,0.138589
3226,3.19276,-81.896,0.159337
3227,6.34723,-80.0516,0.153335
3228,9.4574,-78.1142,0.148842
3229,12.5161,-76.0734,0.145239
3230,15.5151,-73.9173,0.141928
3231,18.4448,-71.6329,0.138353
3232,21.2942,-69.2059,0.13403
3233,3.20225,-85.1371,0.159316
3234,6.37168,-83.3661,0.153295
3235,9.50278,-81.5065,0.148784
3236,12.5889,-79.5481,0.145159
3237,15.6224,-77.4796,0.141807
3238,18.5942,-75.288,0.138152
3239,21.4941,-72.959,0.133682
3240,24.3108,-70.477,0.127975
3241,3.20703,-88.3789,0.159305
3242,6.3865,-86.6826,0.15327
3243,9.53345,-84.9024,0.148745
3244,12.6418,-83.0287,0.1451
3245,15.7045,-81.0504,0.141713
3246,18.7132,-78.9549,0.13799
3247,21.6585,-76.7281,0.133391
3248,24.5297,-74.3543,0.12746
3249,27.3148,-71.8161,0.119847
3250,3.20703,-91.6211,0.159305
3251,6.39147,-90,0.153262
3252,9.54891,-88.3005,0.148725
3253,12.6739,-86.5133,0.145065
3254,15.76,-84.6277,0.14165
3255,18.7996,-82.6312,0.137871
3256,21.7843,-80.5103,0.133165
3257,24.7041,-78.2492,0.127042
3258,27.548,-75.8306,0.119112
3259,30.3035,-73.2355,0.109105
3260,3.20225,-94.8629,0.159316
3261,6.3865,-93.3174,0.15327
3262,9.54891,-91.6995,0.148725
3263,12.6847,-90,0.145053
3264,15.788,-88.2088,0.141618
3265,18.8521,-86.314,0.137799
3266,21.8694,-84.3022,0.133011
3267,24.8309,-82.1581,0.126734
3268,27.7266,-79.8645,0.118537
3269,30.5451,-77.4022,0.108103
3270,33.2734,-74.7499,0.0952528
3271,3.19276,-98.104,0.159337
3272,6.37168,-96.6339,0.153295
3273,9.53345,-95.0976,0.148745
3274,12.6739,-93.4867,0.145065
3275,15.788,-91.7912,0.141618
3276,18.8697,-90,0.137774
3277,21.9123,-88.1,0.132932
3278,24.9078,-86.0766,0.126545
3279,27.8474,-83.9127,0.118143
3280,30.7208,-81.5895,0.107362
3281,33.5163,-79.0854,0.0939636
3282,36.2208,-76.3765,0.0778592
3283,3.17871,-101.344,0.159367
3284,6.34723,-99.9484,0.153335
3285,9.50278,-98.4935,0.148784
3286,12.6418,-96.9713,0.1451
3287,15.76,-95.3723,0.14165
3288,18.8521,-93.686,0.137799
3289,21.9123,-91.9,0.132932
3290,24.9336,-90,0.126481
3291,27.9083,-87.9699,0.117943
3292,30.8274,-85.7911,0.106906
3293,33.6806,-83.4423,0.0930773
3294,36.4563,-80.8996,0.076298
3295,39.1409,-78.1359,0.056572
3296,3.16031,-104.582,0.159408
3297,6.31353,-103.26,0.15339
3298,9.4574,-101.886,0.148842
3299,12.5889,-100.452,0.145159
3300,15.7045,-98.9496,0.141713
3301,18.7996,-97.3688,0.137871
3302,21.8694,-95.6978,0.133011
3303,24.9078,-93.9234,0.126545
3304,27.9083,-92.0301,0.117943
3305,30.8631,-90,0.106753
3306,33.7635,-87.8126,0.0926258
3307,36.5993,-85.4442,0.0753372
3308,39.3588,-82.8679,0.0548095
3309,42.0282,-80.0528,0.0311346
3310,3.13784,-107.818,0.159457
3311,6.27114,-106.568,0.15346
3312,9.39805,-105.273,0.148918
3313,12.5161,-103.927,0.145239
3314,15.6224,-102.52,0.141807
3315,18.7132,-101.045,0.13799
3316,21.7843,-99.4897,0.133165
3317,24.8309,-97.8419,0.126734
3318,27.8474,-96.0873,0.118143
3319,30.8274,-94.2089,0.106906
3320,33.7635,-92.1874,0.0926258
3321,36.6473,-90,0.0750124
3322,39.4687,-87.6203,0.0539111
3323,42.2163,-85.0178,0.0293167
3324,44.876,-82.1572,0.00140431
3325,3.11169,-111.052,0.159515
3326,6.22077,-109.871,0.153544
3327,9.32574,-108.654,0.149011
3328,12.4247,-107.394,0.145341
3329,15.5151,-106.083,0.141928
3330,18.5942,-104.712,0.138152
3331,21.6585,-103.272,0.133391
3332,24.7041,-101.751,0.127042
3333,27.7266,-100.136,0.118537
3334,30.7208,-98.4105,0.107362
3335,33.6806,-96.5577,0.0930773
3336,36.5993,-94.5558,0.0753372
3337,39.4687,-92.3797,0.0539111
3338,42.2793,-90,0.0287034
3339,45.0197,-87.382,-0.000223953
3340,47.676,-84.4853,-0.0326263
3341,3.08232,-114.283,0.15958
3342,6.16332,-113.17,0.153639
3343,9.24178,-112.028,0.149119
3344,12.3162,-110.852,0.145461
3345,15.3846,-109.634,0.142076
3346,18.4448,-108.367,0.138353
3347,21.4941,-107.041,0.133682
3348,24.5297,-105.646,0.12746
3349,27.548,-104.169,0.119112
3350,30.5451,-102.598,0.108103
3351,33.5163,-100.915,0.0939636
3352,36.4563,-99.1004,0.076298
3353,39.3588,-97.1321,0.0548095
3354,42.2163,-94.9822,0.0293167
3355,45.0197,-92.618,-0.000223953
3356,47.758,-90,-0.0336974
3357,50.4178,-87.0816,-0.0708059
3358,3.05031,-117.511,0.159651
3359,6.0999,-116.463,0.153745
3360,9.14773,-115.395,0.149242
3361,12.1926,-114.3,0.145599
3362,15.2331,-113.174,0.142246
3363,18.2676,-112.008,0.138589
3364,21.2942,-110.794,0.13403
3365,24.3108,-109.523,0.127975
3366,27.3148,-108.184,0.119847
3367,30.3035,-106.764,0.109105
3368,33.2734,-105.25,0.0952528
3369,36.2208,-103.624,0.0778592
3370,39.1409,-101.864,0.056572
3371,42.0282,-99.9472,0.0311346
3372,44.876,-97.8428,0.00140431
3373,47.676,-95.5147,-0.0326263
3374,50.4178,-92.9184,-0.0708059
3375,53.0884,-90,-0.112798
3376,3.01636,-120.736,0.159727
3377,6.03184,-119.75,0.15386
3378,9.04552,-118.752,0.149376
3379,12.0565,-117.738,0.145752
3380,15.0636,-116.701,0.142435
3381,18.066,-115.633,0.138854
3382,21.0623,-114.529,0.134426
3383,24.0511,-113.38,0.128571
3384,27.031,-112.175,0.120721
3385,30,-110.905,0.110333
3386,32.9561,-109.557,0.0968998
3387,35.8967,-108.116,0.0799647
3388,38.8188,-106.563,0.0591317
3389,41.7186,-104.879,0.0340828
3390,44.5914,-103.035,0.00459211
3391,47.4316,-101.001,-0.0294596
3392,50.2316,-98.7369,-0.0680568
3393,52.9822,-96.1925,-0.111036
3394,55.6712,-93.306,-0.158046
3395,-3.01636,-59.2636,0.159727
3396,0,-61.4543,0.167459
3397,-6.03184,-60.25,0.15386
3398,-3.05031,-62.4887,0.159651
3399,0,-64.626,0.167459
3400,-9.04552,-61.2476,0.149376
3401,-6.0999,-63.5372,0.153745
3402,-3.08232,-65.7168,0.15958
3403,0,-67.7978,0.167459
3404,-12.0565,-62.262,0.145752
3405,-9.14773,-64.6055,0.149242
3406,-6.16332,-66.8301,0.153639
3407,-3.11169,-68.9479,0.159515
3408,0,-70.9695,0.167459
3409,-15.0636,-63.2994,0.142435
3410,-12.1926,-65.6995,0.145599
3411,-9.24178,-67.9717,0.149119
3412,-6.22077,-70.1286,0.153544
3413,-3.13784,-72.1816,0.159457
3414,0,-74.1413,0.167459
3415,-18.066,-64.3665,0.138854
3416,-15.2331,-66.8259,0.142246
3417,-12.3162,-69.1478,0.145461
3418,-9.32574,-71.3458,0.149011
3419,-6.27114,-73.4321,0.15346
3420,-3.16031,-75.4178,0.159408
3421,0,-77.313,0.167459
3422,-21.0623,-65.4708,0.134426
3423,-18.2676,-67.992,0.138589
3424,-15.3846,-70.3656,0.142076
3425,-12.4247,-72.6061,0.145341
3426,-9.39805,-74.7269,0.148918
3427,-6.31353,-76.74,0.15339
3428,-3.17871,-78.6561,0.159367
3429,0,-80.4848,0.167459
3430,-24.0511,-66.6204,0.128571
3431,-21.2942,-69.2059,0.13403
3432,-18.4448,-71.6329,0.138353
3433,-15.5151,-73.9173,0.141928
3434,-12.5161,-76.0734,0.145239
3435,-9.4574,-78.1142,0.148842
3436,-6.34723,-80.0516,0.153335
3437,-3.19276,-81.896,0.159337
3438,0,-83.6565,0.167459
3439,-27.031,-67.8248,0.120721
3440,-24.3108,-70.477,0.127975
3441,-21.4941,-72.959,0.133682
3442,-18.5942,-75.288,0.138152
3443,-15.6224,-77.4796,0.141807
3444,-12.5889,-79.5481,0.145159
3445,-9.50278,-81.5065,0.148784
3446,-6.37168,-83.3661,0.153295
3447,-3.20225,-85.1371,0.159316
3448,0,-86.8283,0.167459
3449,-30,-69.0948,0.110333
3450,-27.3148,-71.8161,0.119847
3451,-24.5297,-74.3543,0.12746
3452,-21.6585,-76.7281,0.133391
3453,-18.7132,-78.9549,0.13799
3454,-15.7045,-81.0504,0.141713
3455,-12.6418,-83.0287,0.1451
3456,-9.53345,-84.9024,0.148745
3457,-6.3865,-86.6826,0.15327
3458,-3.20703,-88.3789,0.159305
3459,0,-90,0.167459
3460,-32.9561,-70.4431,0.0968998
3461,-30.3035,-73.2355,0.109105
3462,-27.548,-75.8306,0.119112
3463,-24.7041,-78.2492,0.127042
3464,-21.7843,-80.5103,0.133165
3465,-18.7996,-82.6312,0.137871
3466,-15.76,-84.6277,0.14165
3467,-12.6739,-86.5133,0.145065
3468,-9.54891,-88.3005,0.148725
3469,-6.39147,-90,0.153262
3470,-3.20703,-91.6211,0.159305
3471,0,-93.1717,0.167459
3472,-35.8967,-71.8844,0.0799647
3473,-33.2734,-74.7499,0.0952528
3474,-30.5451,-77.4022,0.108103
3475,-27.7266,-79.8645,0.118537
3476,-24.8309,-82.1581,0.126734
3477,-21.8694,-84.3022,0.133011
3478,-18.8521,-86.314,0.137799
3479,-15.788,-88.2088,0.141618
3480,-12.6847,-90,0.145053
3481,-9.54891,-91.6995,0.148725
3482,-6.3865,-93.3174,0.15327
3483,-3.20225,-94.8629,0.159316
3484,0,-96.3435,0.167459
3485,-38.8188,-73.4367,0.0591317
3486,-36.2208,-76.3765,0.0778592
3487,-33.5163,-79.0854,0.0939636
3488,-30.7208,-81.5895,0.107362
3489,-27.8474,-83.9127,0.118143
3490,-24.9078,-86.0766,0.126545
3491,-21.9123,-88.1,0.132932
3492,-18.8697,-90,0.137774
3493,-15.788,-91.7912,0.141618
3494,-12.6739,-93.4867,0.145065
3495,-9.53345,-95.0976,0.148745
3496,-6.37168,-96.6339,0.153295
3497,-3.19276,-98.104,0.159337
3498,0,-99.5152,0.167459
3499,-41.7186,-75.1214,0.0340828
3500,-39.1409,-78.1359,0.056572
3501,-36.4563,-80.8996,0.076298
3502,-33.6806,-83.4423,0.0930773
3503,-30.8274,-85.7911,0.106906
3504,-27.9083,-87.9699,0.117943
3505,-24.9336,-90,0.126481
3506,-21.9123,-91.9,0.132932
3507,-18.8521,-93.686,0.137799
3508,-15.76,-95.3723,0.14165
3509,-12.6418,-96.9713,0.1451
3510,-9.50278,-98.4935,0.148784
3511,-6.34723,-99.9484,0.153335
3512,-3.17871,-101.344,0.159367
3513,0,-102.687,0.167459
3514,-44.5914,-76.9647,0.00459211
3515,-42.0282,-80.0528,0.0311346
3516,-39.3588,-82.8679,0.0548095
3517,-36.5993,-85.4442,0.0753372
3518,-33.7635,-87.8126,0.0926258
3519,-30.8631,-90,0.106753
3520,-27.9083,-92.0301,0.117943
3521,-24.9078,-93.9234,0.126545
3522,-21.8694,-95.6978,0.133011
3523,-18.7996,-97.3688,0.137871
3524,-15.7045,-98.9496,0.141713
3525,-12.5889,-100.452,0.145159
3526,-9.4574,-101.886,0.148842
3527,-6.31353,-103.26,0.15339
3528,-3.16031,-104.582,0.159408
3529,0,-105.859,0.167459
3530,-47.4316,-78.9987,-0.0294596
3531,-44.876,-82.1572,0.00140431
3532,-42.2163,-85.0178,0.0293167
3533,-39.4687,-87.6203,0.0539111
3534,-36.6473,-90,0.0750124
3535,-33.7635,-92.1874,0.0926258
3536,-30.8274,-94.2089,0.106906
3537,-27.8474,-96.0873,0.118143
3538,-24.8309,-97.8419,0.126734
3539,-21.7843,-99.4897,0.133165
3540,-18.7132,-101.045,0.13799
3541,-15.6224,-102.52,0.141807
3542,-12.5161,-103.927,0.145239
3543,-9.39805,-105.273,0.148918
3544,-6.27114,-106.568,0.15346
3545,-3.13784,-107.818,0.159457
3546,0,-109.03,0.167459
3547,-50.2316,-81.2631,-0.0680568
3548,-47.676,-84.4853,-0.0326263
3549,-45.0197,-87.382,-0.000223953
3550,-42.2793,-90,0.0287034
3551,-39.4687,-92.3797,0.0539111
3552,-36.5993,-94.5558,0.0753372
3553,-33.6806,-96.5577,0.0930773
3554,-30.7208,-98.4105,0.107362
3555,-27.7266,-100.136,0.118537
3556,-24.7041,-101.751,0.127042
3557,-21.6585,-103.272,0.133391
3558,-18.5942,-104.712,0.138152
3559,-15.5151,-106.083,0.141928
3560,-12.4247,-107.394,0.145341
3561,-9.32574,-108.654,0.149011
3562,-6.22077,-109.871,0.153544
3563,-3.11169,-111.052,0.159515
3564,0,-112.202,0.167459
3565,-52.9822,-83.8075,-0.111036
3566,-50.4178,-87.0816,-0.0708059
3567,-47.758,-90,-0.0336974
3568,-45.0197,-92.618,-0.000223953
3569,-42.2163,-94.9822,0.0293167
3570,-39.3588,-97.1321,0.0548095
3571,-36.4563,-99.1004,0.076298
3572,-33.5163,-100.915,0.0939636
3573,-30.5451,-102.598,0.108103
3574,-27.548,-104.169,0.119112
3575,-24.5297,-105.646,0.12746
3576,-21.4941,-107.041,0.133682
3577,-18.4448,-108.367,0.138353
3578,-15.3846,-109.634,0.142076
3579,-12.3162,-110.852,0.145461
3580,-9.24178,-112.028,0.149119
3581,-6.16332,-113.17,0.153639
3582,-3.08232,-114.283,0.15958
3583,0,-115.374,0.167459
3584,-55.6712,-86.694,-0.158046
3585,-53.0884,-90,-0.112798
3586,-50.4178,-92.9184,-0.0708059
3587,-47.676,-95.5147,-0.0326263
3588,-44.876,-97.8428,0.00140431
3589,-42.0282,-99.9472,0.0311346
3590,-39.1409,-101.864,0.056572
3591,-36.2208,-103.624,0.0778592
3592,-33.2734,-105.25,0.0952528
3593,-30.3035,-106.764,0.109105
3594,-27.3148,-108.184,0.119847
3595,-24.3108,-109.523,0.127975
3596,-21.2942,-110.794,0.13403
3597,-18.2676,-112.008,0.138589
3598,-15.2331,-113.174,0.142246
3599,-12.1926,-114.3,0.145599
3600,-9.14773,-115.395,0.149242
3601,-6.0999,-116.463,0.153745
3602,-3.05031,-117.511,0.159651
3603,0,-118.546,0.167459
3604,-1.86368,-55.7156,0.162437
3605,-3.72362,-53.1433,0.158201
3606,-4.9393,-56.6735,0.1558
3607,-5.57604,-50.5601,0.154646
3608,-6.86004,-54.0705,0.152512
3609,-8.01859,-57.6337,0.150781
3610,-7.41713,-47.9606,0.151658
3611,-8.77403,-51.4486,0.149737
3612,-10.004,-54.9968,0.148155
3613,-11.1004,-58.6025,0.146843
3614,-9.243,-45.3393,0.149118
3615,-10.6767,-48.8014,0.147341
3616,-11.9827,-52.3322,0.145835
3617,-13.1541,-55.9286,0.144536
3618,-14.1835,-59.5863,0.143408
3619,-11.0497,-42.6908,0.146902
3620,-12.5632,-46.1229,0.145187
3621,-13.9493,-49.6329,0.143665
3622,-15.2005,-53.2178,0.142282
3623,-16.3089,-56.8728,0.141016
3624,-17.2666,-60.5917,0.139867
3625,-12.833,-40.0098,0.144889
3626,-14.4288,-43.4069,0.143138
3627,-15.8983,-46.8919,0.141492
3628,-17.2335,-50.4618,0.139908
3629,-18.4258,-54.112,0.138379
3630,-19.4668,-57.8362,0.136926
3631,-20.3483,-61.6258,0.13559
3632,-14.5888,-37.2907,0.142962
3633,-16.2685,-40.6474,0.141063
3634,-17.824,-44.1022,0.139166
3635,-19.2465,-47.6527,0.137244
3636,-20.5272,-51.2947,0.135305
3637,-21.6567,-55.0221,0.133394
3638,-22.6261,-58.8262,0.131579
3639,-23.4269,-62.6966,0.129941
3640,-16.3127,-34.5284,0.141011
3641,-18.0771,-37.8385,0.138839
3642,-19.7203,-41.257,0.136552
3643,-21.2331,-44.7825,0.134135
3644,-22.6058,-48.4116,0.131618
3645,-23.8284,-52.1386,0.129069
3646,-24.8913,-55.9553,0.126586
3647,-25.7849,-59.8512,0.124285
3648,-26.5007,-63.8129,0.12229
3649,-18,-31.7175,0.13894
3650,-19.8493,-34.9744,0.136359
3651,-21.5813,-38.3497,0.133529
3652,-23.1864,-41.8434,0.130447
3653,-24.6541,-45.4533,0.127163
3654,-25.9739,-49.1748,0.123772
3655,-27.1351,-53.0005,0.120403
3656,-28.1274,-56.9201,0.117213
3657,-28.9412,-60.9202,0.114366
3658,-29.5679,-64.9847,0.112025
3659,-19.646,-28.8529,0.136663
3660,-21.5795,-32.0493,0.133532
3661,-23.4006,-35.3737,0.129997
3662,-25.0991,-38.8277,0.126069
3663,-26.6643,-42.4108,0.121815
3664,-28.0846,-46.1199,0.117356
3665,-29.3486,-49.9489,0.112859
3666,-30.445,-53.8884,0.108521
3667,-31.363,-57.9256,0.104554
3668,-32.0928,-62.044,0.101173
3669,-32.6261,-66.2239,0.0985687
3670,-21.2458,-25.9299,0.134114
3671,-23.262,-29.0578,0.130289
3672,-25.1716,-32.3227,0.125886
3673,-26.9641,-35.7279,0.120923
3674,-28.6281,-39.275,0.115487
3675,-30.1517,-42.9629,0.109723
3676,-31.5223,-46.7874,0.103834
3677,-32.7276,-50.7407,0.0980602
3678,-33.7556,-54.8111,0.092669
3679,-34.5954,-58.9825,0.0879301
3680,-35.2373,-63.2347,0.0840974
3681,-35.673,-67.5442,0.0813893
3682,-22.7941,-22.9437,0.131246
3683,-24.8908,-25.9949,0.126587
3684,-26.8875,-29.1907,0.121153
3685,-28.7735,-32.5368,0.11497
3686,-30.5371,-36.0371,0.108137
3687,-32.1657,-39.693,0.100823
3688,-33.646,-43.5029,0.0932649
3689,-34.9646,-47.4612,0.0857483
3690,-36.1083,-51.5581,0.0785956
3691,-37.0646,-55.7788,0.0721424
3692,-37.8224,-60.1034,0.0667119
3693,-38.3719,-64.5074,0.0625943
3694,-38.7057,-68.9623,0.0600178
3695,-24.2856,-19.8902,0.128033
3696,-26.4599,-22.8558,0.122408
3697,-28.5415,-25.9724,0.115791
3698,-30.5197,-29.2479,0.10821
3699,-32.3825,-32.6889,0.0997723
3700,-34.1169,-36.2998,0.0906678
3701,-35.7091,-40.0822,0.081161
3702,-37.1446,-44.0337,0.0715825
3703,-38.409,-48.1472,0.0623107
3704,-39.4883,-52.41,0.0537502
3705,-40.3694,-56.8036,0.0463051
3706,-41.0409,-61.3035,0.0403481
3707,-41.4936,-65.8798,0.0361914
3708,-41.7207,-70.498,0.034063
3709,-25.7146,-16.7657,0.124473
3710,-27.963,-19.6366,0.117762
3711,-30.1265,-22.6629,0.109825
3712,-32.1945,-25.8551,0.100685
3713,-34.1552,-29.2227,0.0904524
3714,-35.9954,-32.7735,0.0793287
3715,-37.7006,-36.5127,0.067604
3716,-39.2557,-40.442,0.0556466
3717,-40.6451,-44.5581,0.0438893
3718,-41.8533,-48.8517,0.0328068
3719,-42.8652,-53.307,0.0228898
3720,-43.6673,-57.9004,0.0146071
3721,-44.2481,-62.6017,0.00837233
3722,-44.5989,-67.374,0.00450873
3723,-44.714,-72.1762,0.00322487
3724,-27.0754,-13.5671,0.120586
3725,-29.3937,-16.3338,0.112689
3726,-31.6352,-19.2583,0.103317
3727,-33.79,-22.3534,0.0924809
3728,-35.8462,-25.6318,0.0802883
3729,-37.7907,-29.105,0.0669448
3730,-39.6089,-32.7823,0.0527557
3731,-41.2852,-36.6702,0.0381192
3732,-42.803,-40.7703,0.0235164
3733,-44.1451,-45.0782,0.0094927
3734,-45.2949,-49.5823,-0.00337741
3735,-46.2364,-54.2619,-0.0145184
3736,-46.9555,-59.0877,-0.0233998
3737,-47.4407,-64.0215,-0.0295768
3738,-47.6838,-69.018,-0.0327281
3739,-47.6808,-74.0274,-0.0326889
3740,-28.3622,-10.2921,0.116413
3741,-30.7455,-12.945,0.107257
3742,-33.0606,-15.7556,0.096362
3743,-35.2978,-18.739,0.0837266
3744,-37.446,-21.911,0.0694448
3745,-39.4922,-25.2866,0.0537182
3746,-41.4221,-28.8801,0.0368556
3747,-43.2198,-32.703,0.0192747
3748,-44.8679,-36.7633,0.0014957
3749,-46.3483,-41.0629,-0.0158792
3750,-47.6424,-45.5962,-0.0321887
3751,-48.7319,-50.3478,-0.0467491
3752,-49.5997,-55.2914,-0.0588985
3753,-50.2311,-60.3892,-0.0680494
3754,-50.6147,-65.5931,-0.0737381
3755,-50.7434,-70.8469,-0.0756687
3756,-50.6148,-76.0902,-0.0737396
3757,-29.5688,-6.93918,0.112022
3758,-32.012,-9.46879,0.101557
3759,-34.3954,-12.1531,0.0890866
3760,-36.7101,-15.0095,0.0745859
3761,-38.9456,-18.0564,0.0581305
3762,-41.0896,-21.3126,0.0399064
3763,-43.1281,-24.7971,0.0202166
3764,-45.0456,-28.5273,-0.000518787
3765,-46.8244,-32.518,-0.0217564
3766,-48.4458,-36.7792,-0.0428514
3767,-49.8895,-41.3135,-0.0630658
3768,-51.135,-46.1136,-0.0816109
3769,-52.1622,-51.1594,-0.0976882
3770,-52.9526,-56.4165,-0.110546
3771,-53.4908,-61.836,-0.119545
3772,-53.7657,-67.3561,-0.124218
3773,-53.7714,-72.9064,-0.124316
3774,-53.5083,-78.4136,-0.119841
3775,-30.6893,-3.50818,0.107496
3776,-33.1868,-5.9051,0.0957065
3777,-35.6328,-8.4508,0.0816428
3778,-38.019,-11.1643,0.0652563
3779,-40.3359,-14.0665,0.0465958
3780,-42.5722,-17.1796,0.0258218
3781,-44.7147,-20.5269,0.00321706
3782,-46.7484,-24.132,-0.0208087
3783,-48.6563,-28.0172,-0.045714
3784,-50.4192,-32.2017,-0.0708267
3785,-52.016,-36.6986,-0.0953564
3786,-53.4244,-41.5118,-0.118424
3787,-54.6212,-46.6315,-0.139095
3788,-55.584,-52.0314,-0.156443
3789,-56.2927,-57.6658,-0.169624
