#;S;Ts;a1;a2;a3;a4;a5;a6;airHeatCap;albedo;atm_press;azim;cfc_column;ch4_column;co2_atmpres_share;co2_column;distanceFromPlanetCenter;div_Ts;div_cfc;div_ch4;div_co2;div_nh3;emissivity;frozenCO2;h20_column;h20ice_column;height;height_diff;id_cell;latitude;location;longitude;merid_wind;n1;n2;n2_atmpres_share;n2_column;n3;n4;n5;n6;name;neigh;neighbours;next_step_co2_column;nextstep_cfc_column;nextstep_ch4_column;nextstep_nh3_column;nh3_column;o3_columnpres;pCFC;pCH4;pCO2;pN2;pNH3;ppH2O;prevTs;regolithCO2inv;sh;solarZenithAngle;spec;sunMarsDist;tCFC;tCH4;tCO2;tH2O;tN2;tNH3;temp;thermFluxToSpace;x;y;z;zonal_wind
2625;1.0;189.9227090763349;190;125;243;65;304;10;733.400635;0.300057;494.14743;[10,65,125,190,243,304];0.0;0.0;0.963588;134.0829880780653;3396747.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007488;0.000424;1568.000244;769.2892455000001;2626;16.268499;{-139.352997,16.268499,0.0};-139.352997;0.997502;2618;2619;0.017001;1.547714;2625;2627;2634;2635;'cell2625';[2635,2627,2619,2618,2625,2634];[cell[2617],cell[2618],cell[2624],cell[2626],cell[2633],cell[2634]];134.0829880780653;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0051261002794848;0.0000575867234264;0.0;0.0000002943865312;189.886444;1000.0;polygon ([{-139.67150099999998,14.550749499999998,0.0},{-139.0479965,17.9944,0.0},{-140.75699600000002,17.1728,0.0},{-137.625496,17.046249,0.0},{-141.0309985,15.428649499999999,0.0},{-137.97299950000001,15.3486495,0.0},{-139.67150099999998,14.550749499999998,0.0}]);163.731506;0;1.557781;0.0;0.0;0.00000860900081537;0.0;0.0;0.0;189.886444;56.599251;-0.62532;-0.728352;0.280139;-7.058541
2655;1.0;171.05918145318435;188;126;244;67;305;8;707.737976;0.294438;672.947876;[8,67,126,188,244,305];0.0;0.0;0.963683;166.45002143408706;3391112.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008786;0.000197;-1750.188721;763.4571945;2656;26.664301;{-137.589005,26.664301,0.0};-137.589005;3.796087;2645;2646;0.01698;1.973663;2655;2657;2667;2668;'cell2655';[2668,2657,2646,2645,2655,2667];[cell[2644],cell[2645],cell[2654],cell[2656],cell[2666],cell[2667]];166.45002143408706;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0065428641479444;0.0000734352634388;0.0;0.0000003342358708;171.022751;1000.0;polygon ([{-137.8730015,24.92535,0.0},{-137.31300399999998,28.408,0.0},{-139.1570055,27.6462,0.0},{-135.734505,27.3744505,0.0},{-139.38050099999998,25.8817005,0.0},{-136.06800099999998,25.659200499999997,0.0},{-137.8730015,24.92535,0.0}]);153.335693;0;1.557781;0.0;0.0;0.00000949929270369;0.0;0.0;0.0;171.022751;49.721451;-0.602716;-0.659808;0.448762;-3.394939
1263;1.0;200.16218000361448;337;39;94;157;275;222;746.650574;0.134742;940.554688;[39,94,157,222,275,337];0.0;0.0;0.96442;233.19945321249622;3386297.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015697;0.000127;-5283.984375;752.9292398333332;1264;-30.303499;{73.235497,-30.303499,0.0};73.235497;-4.111045;1254;1263;0.016591;2.721029;1274;1275;1580;1581;'cell1263';[1263,1274,1275,1581,1580,1254];[cell[1253],cell[1262],cell[1273],cell[1274],cell[1579],cell[1580]];233.19945321249622;0.0;0.0;0.0;0.0;0.000004;0.0;0.0;0.0091569557849896;0.0001012429586204;0.0;0.0000005887730624;200.121887;1000.0;polygon ([{72.525799,-28.8091495,0.0},{74.533047,-28.9257495,0.0},{75.318848,-30.424298999999998,0.0},{73.99269899999999,-31.788449,0.0},{71.16515,-30.1517495,0.0},{71.8392985,-31.629799499999997,0.0},{72.525799,-28.8091495,0.0}]);149.696503;0;1.557781;0.0;0.0;0.00001107484827666;0.0;0.0;0.0;200.121887;85.61451;0.826671;0.249028;-0.50458;-1.26948
2617;1.0;185.1472010244238;237;184;124;64;304;10;727.066284;0.294726;624.041199;[10,64,124,184,237,304];0.0;0.0;0.963578;158.00635415409275;3394526.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009381;0.00041;-939.720276;748.3029378333332;2618;12.833;{-139.990005,12.833,0.0};-139.990005;-1.099615;2589;2590;0.017016;1.850196;2612;2619;2625;2626;'cell2617';[2626,2619,2612,2590,2589,2625];[cell[2588],cell[2589],cell[2611],cell[2618],cell[2624],cell[2625]];158.00635415409275;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0061291146685468;0.0000688413526896;0.0;0.0000003642996116;185.110779;1000.0;polygon ([{-141.4930035,11.8935,0.0},{-139.67150099999998,14.550749499999998,0.0},{-141.3495025,13.7109,0.0},{-138.2915035,13.6309,0.0},{-138.6495055,11.94135,0.0},{-140.121002,11.004155,0.0},{-141.4930035,11.8935,0.0}]);167.167007;0;1.557781;0.0;0.0;0.00000927687652144;0.0;0.0;0.0;185.110779;59.153847;-0.626859;-0.746803;0.22211;-8.484451
1052;1.0;206.1043378473586;270;205;331;152;26;90;754.130554;0.178441;707.972778;[26,90,152,205,270,331];0.0;0.0;0.963953;175.43716980950578;3393959.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010615;0.000396;-2197.883057;744.6951858333333;1053;3.20225;{85.1371,3.20225,0.0};85.1371;3.131306;1043;1044;0.016797;2.072782;1052;1054;1063;1064;'cell1052';[1063,1064,1054,1044,1043,1052];[cell[1042],cell[1043],cell[1051],cell[1053],cell[1062],cell[1063]];175.43716980950578;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0069194054320204;0.0000771232435432;0.0;0.0000004096928836;206.064941;1000.0;polygon ([{83.516552,3.1975049999999996,0.0},{86.75799950000001,3.20464,0.0},{85.909851,4.794375,0.0},{85.9827,1.601125,0.0},{84.251598,4.7869649999999995,0.0},{84.39680100000001,1.601125,0.0},{83.516552,3.1975049999999996,0.0}]);176.797745;0;1.557781;0.0;0.0;0.00000972937030481;0.0;0.0;0.0;206.064941;89.940178;0.994845;0.084639;0.055861;1.043011
1497;1.0;199.08491593686463;289;230;349;169;49;106;745.274231;0.194681;956.573181;[49,106,169,230,289,349];0.0;0.0;0.964125;239.39547978472626;3384501.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015192;0.001174;-5347.217285;742.8421424999995;1498;-36.108299;{51.558102,-36.108299,0.0};51.558102;-1.101858;1484;1485;0.016734;2.800996;1497;1499;1512;1513;'cell1497';[1512,1513,1499,1485,1484,1497];[cell[1483],cell[1484],cell[1496],cell[1498],cell[1511],cell[1512]];239.39547978472626;0.0;0.0;0.0;0.0;0.000009;0.0;0.0;0.0093832938946636;0.0001042183387696;0.0;0.0000006089395816;199.045883;1000.0;polygon ([{49.509651500000004,-35.5364495,0.0},{53.6684515,-36.5864505,0.0},{53.184601,-34.9319495,0.0},{51.984050999999994,-37.7982995,0.0},{51.149401,-34.417949500000006,0.0},{49.852652,-37.258649500000004,0.0},{49.509651500000004,-35.5364495,0.0}]);143.891708;0;1.557781;0.0;0.0;0.00001120780727176;0.0;0.0;0.0;199.045883;82.625198;0.632783;0.502291;-0.589313;4.114148
1344;1.0;193.4596726709486;330;37;91;148;274;220;738.033203;0.176204;998.233032;[37,91,148,220,274,330];0.0;0.0;0.964737;246.62486500467224;3380572.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012438;0.001924;-5844.360352;699.743449333333;1345;-47.675999;{84.485298,-47.675999,0.0};84.485298;1.972934;1329;1344;0.016464;2.851618;1361;1362;1586;1587;'cell1344';[1344,1361,1362,1587,1586,1329];[cell[1328],cell[1343],cell[1360],cell[1361],cell[1585],cell[1586]];246.62486500467224;0.0;0.0;0.0;0.0;0.000013;0.0;0.0;0.0097147251681984;0.0001061018618968;0.0;0.0000005343755512;193.420227;1000.0;polygon ([{83.32125099999999,-46.275999,0.0},{85.933651,-46.347849,0.0},{87.242649,-47.716999,0.0},{85.783447,-49.046899999999994,0.0},{81.7420005,-47.553799,0.0},{82.874199,-48.9538005,0.0},{83.32125099999999,-46.275999,0.0}]);132.324005;0;1.557781;0.0;0.0;0.00001136059198653;0.0;0.0;0.0;193.420227;73.258865;0.670206;0.064707;-0.739349;-4.110086
2644;1.0;185.34515787931304;189;126;244;66;305;8;727.332214;0.31747;551.521118;[8,66,126,189,244,305];0.0;0.0;0.963635;146.09206051952583;3394231.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007492;0.000268;383.757202;678.0374349999998;2645;23.186399;{-138.156998,23.186399,0.0};-138.156998;5.125436;2635;2636;0.016989;1.67236;2644;2646;2655;2656;'cell2644';[2656,2646,2636,2635,2644,2655];[cell[2634],cell[2635],cell[2643],cell[2645],cell[2654],cell[2655]];146.09206051952583;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0055404606704668;0.000062224501936;0.0;0.000000288730976;185.309418;1000.0;polygon ([{-138.449997,21.45335,0.0},{-137.8730015,24.92535,0.0},{-139.66449749999998,24.1427495,0.0},{-136.35199749999998,23.9202495,0.0},{-139.903496,22.383850000000002,0.0},{-136.6869965,22.20975,0.0},{-138.449997,21.45335,0.0}]);156.813599;0;1.557781;0.0;0.0;0.00000895172144447;0.0;0.0;0.0;185.309418;53.169899;-0.613215;-0.684799;0.393723;-5.472737
426;1.0;208.5858440527277;303;237;2;183;58;123;757.193176;0.136148;727.649841;[2,58,123,183,237,303];0.0;0.0;0.963181;180.28643913878096;3392398.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010592;0.000305;-2602.370361;675.8582353333331;427;-7.30863;{-36.803902,-7.30863,0.0};-36.803902;-2.79343;419;420;0.01716;2.149642;426;428;435;436;'cell426';[426,435,436,428,420,419];[cell[418],cell[419],cell[425],cell[427],cell[434],cell[435]];180.28643913878096;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0070908269100592;0.0000799830196792;0.0;0.0000004054512172;208.545578;1000.0;polygon ([{-38.190552,-6.40868,0.0},{-35.401701,-8.195765,0.0},{-35.3291515,-6.380935,0.0},{-36.903701999999996,-9.131315,0.0},{-36.745050500000005,-5.482365,0.0},{-38.2759,-8.24197,0.0},{-38.190552,-6.40868,0.0}]);172.691376;0;1.557781;0.0;0.0;0.00000985085159413;0.0;0.0;0.0;208.545578;95.728333;-0.59421;0.794186;-0.127214;1.095081
3409;1.0;204.28027601187233;88;19;141;323;200;268;751.838379;0.124581;526.033997;[19,88,141,200,268,323];0.0;0.0;0.963607;131.0076136904477;3396163.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008136;0.000395;1137.151489;675.8046013333334;3410;-12.1926;{-65.699501,-12.1926,0.0};-65.699501;0.331939;3404;3405;0.016956;1.55516;3409;3411;3416;3417;'cell3409';[3405,3404,3409,3416,3417,3411];[cell[3403],cell[3404],cell[3408],cell[3410],cell[3415],cell[3416]];131.0076136904477;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0051628872103592;0.000057863771216;0.0;0.0000003174180356;204.239792;1000.0;polygon ([{-63.980751,-12.12455,0.0},{-67.423649,-12.2544,0.0},{-66.262699,-13.71285,0.0},{-66.835602,-10.71719,0.0},{-64.4994505,-13.6281,0.0},{-65.1525,-10.670165,0.0},{-63.980751,-12.12455,0.0}]);167.807404;0;1.557781;0.0;0.0;0.00000851856890802;0.0;0.0;0.0;204.239792;85.604965;-0.890842;0.402239;-0.211199;-3.659583
1527;1.0;198.75515638975904;284;226;345;164;46;100;744.85498;0.212957;1097.497925;[46,100,164,226,284,345];0.0;0.0;0.964212;271.9164198338411;3383412.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017814;0.00073;-6894.544434;675.318685166667;1528;-34.595402;{58.982498,-34.595402,0.0};58.982498;-1.18256;1512;1513;0.016693;3.17938;1527;1529;1544;1545;'cell1527';[1544,1545,1529,1513,1512,1527];[cell[1511],cell[1512],cell[1526],cell[1528],cell[1543],cell[1544]];271.9164198338411;0.0;0.0;0.0;0.0;0.00001;0.0;0.0;0.0106744048701456;0.000118297099288;0.0;0.0000006899777344;198.716553;1000.0;polygon ([{56.896799,-34.175501,0.0},{61.1085985,-34.916351500000005,0.0},{60.5132485,-33.344100999999995,0.0},{59.5429495,-36.2089005,0.0},{58.454048,-32.9792015,0.0},{57.380649500000004,-35.830002,0.0},{56.896799,-34.175501,0.0}]);145.404602;0;1.557781;0.0;0.0;0.00001187672096281;0.0;0.0;0.0;198.716553;85.011559;0.705474;0.424186;-0.567778;1.997851
2629;1.0;172.96279762334908;195;130;252;75;309;15;710.409119;0.291104;545.840881;[15,75,130,195,252,309];0.0;0.0;0.963616;135.95533238610463;3395227.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007514;0.000578;776.796204;652.4605556666667;2630;21.6567;{-124.977997,21.6567,0.0};-124.977997;3.898155;2622;2623;0.017008;1.611241;2629;2631;2638;2639;'cell2629';[2639,2631,2623,2622,2629,2638];[cell[2621],cell[2622],cell[2628],cell[2630],cell[2637],cell[2638]];135.95533238610463;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0053364155315404;0.0000599504106316;0.0;0.0000003010838992;172.92627;1000.0;polygon ([{-125.4329985,20.041249999999998,0.0},{-124.5114975,23.274,0.0},{-126.4194985,22.74255,0.0},{-123.07600049999999,22.1414005,0.0},{-126.8414995,21.091950500000003,0.0},{-123.570999,20.561750500000002,0.0},{-125.4329985,20.041249999999998,0.0}]);158.343307;0;1.557781;0.0;0.0;0.00000866350476971;0.0;0.0;0.0;172.92627;47.817543;-0.761535;-0.532796;0.369044;-0.070115
1485;1.0;196.7050321875652;291;230;351;171;49;107;742.222534;0.156049;932.173279;[49,107,171,230,291,351];0.0;0.0;0.964056;234.1074648116013;3383106.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013176;0.001723;-5012.445801;651.9101158333331;1486;-41.853298;{48.8517,-41.853298,0.0};48.8517;1.572585;1473;1474;0.016771;2.747518;1485;1487;1499;1500;'cell1485';[1499,1500,1487,1474,1473,1485];[cell[1472],cell[1473],cell[1484],cell[1486],cell[1498],cell[1499]];234.1074648116013;0.0;0.0;0.0;0.0;0.000012;0.0;0.0;0.0092092579874032;0.0001022285507368;0.0;0.0000005543560324;196.665161;1000.0;polygon ([{46.704901,-41.249199000000004,0.0},{51.0793495,-42.359249000000005,0.0},{50.630849999999995,-40.670799,0.0},{49.216999,-43.574098500000005,0.0},{48.499451,-40.131149,0.0},{46.9649505,-42.999199000000004,0.0},{46.704901,-41.249199000000004,0.0}]);138.146698;0;1.557781;0.0;0.0;0.00001109445244618;0.0;0.0;0.0;196.665161;78.760574;0.560884;0.490123;-0.667225;2.578012
1498;1.0;197.46065793421684;288;229;349;169;47;105;743.195129;0.21056;1058.116211;[47,105,169,229,288,349];0.0;0.0;0.964087;263.28444061832926;3382423.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015683;0.001512;-6409.30127;651.4966638333333;1499;-39.4883;{52.41,-39.4883,0.0};52.41;1.388164;1485;1486;0.016756;3.070839;1498;1500;1513;1514;'cell1498';[1513,1514,1500,1486,1485,1498];[cell[1484],cell[1485],cell[1497],cell[1499],cell[1512],cell[1513]];263.28444061832926;0.0;0.0;0.0;0.0;0.000013;0.0;0.0;0.0102935708708424;0.0001142585491764;0.0;0.000000639784682;197.421997;1000.0;polygon ([{50.278600999999995,-38.94865,0.0},{54.6068,-39.92885,0.0},{54.0944005,-38.276451,0.0},{52.85849949999999,-41.17675,0.0},{51.984050999999994,-37.7982995,0.0},{50.630849999999995,-40.670799,0.0},{50.278600999999995,-38.94865,0.0}]);140.511703;0;1.557781;0.0;0.0;0.00001170362756654;0.0;0.0;0.0;197.421997;81.516045;0.611535;0.470775;-0.635921;2.341738
412;1.0;207.52787717353357;304;2;57;124;237;184;755.882202;0.140021;656.672058;[2,57,124,184,237,304];0.0;0.0;0.963193;163.0682190505133;3393687.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009598;0.000367;-1390.076904;641.110228;413;-7.3722;{-42.460201,-7.3722,0.0};-42.460201;-2.644085;407;412;0.017154;1.935641;419;420;3614;3619;'cell412';[412,419,420,3619,3614,407];[cell[406],cell[411],cell[418],cell[419],cell[3613],cell[3618]];163.0682190505133;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0063909696276692;0.0000720205560716;0.0;0.000000370773734;207.487686;1000.0;polygon ([{-43.8027515,-6.460625,0.0},{-42.3922005,-5.53001,0.0},{-41.0187015,-6.440465,0.0},{-41.1040495,-8.273755,0.0},{-43.8997495,-8.3076,0.0},{-42.575500500000004,-9.21095,0.0},{-43.8027515,-6.460625,0.0}]);172.627808;0;1.557781;0.0;0.0;0.00000941096738895;0.0;0.0;0.0;207.487686;93.106232;-0.669497;0.731648;-0.128314;0.852606
3063;1.0;184.29981251067503;120;57;176;357;236;297;725.92981;0.20097;801.392517;[57,120,176,236,297,357];0.0;0.0;0.964181;199.1703157994392;3386595.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009228;0.000213;-3617.778809;640.8910526666665;3064;34.116901;{143.699997,34.116901,0.0};143.699997;4.881203;3054;3055;0.016739;2.3354;3063;3065;3074;3075;'cell3063';[3055,3054,3063,3074,3075,3065];[cell[3053],cell[3054],cell[3062],cell[3064],cell[3073],cell[3074]];199.1703157994392;0.0;0.0;0.0;0.0;0.000007;0.0;0.0;0.00779477360535;0.00008689462904;0.0;0.0000003512769516;184.260925;1000.0;polygon ([{145.50550099999998,33.2497005,0.0},{141.808998,34.913,0.0},{142.003502,33.1413,0.0},{143.5934985,35.9087505,0.0},{143.831497,32.3270005,0.0},{145.463501,35.05615,0.0},{145.50550099999998,33.2497005,0.0}]);145.883102;0;1.557781;0.0;0.0;0.0000103077080231;0.0;0.0;0.0;184.260925;63.09737;0.490123;-0.667225;0.560884;-0.703622
444;1.0;207.21922119578667;302;238;2;183;58;121;755.49823;0.118113;752.461243;[2,58,121,183,238,302];0.0;0.0;0.963193;187.15078112216565;3391995.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010927;0.000292;-3000.014404;608.4888913333334;445;-7.22343;{-30.9935,-7.22343,0.0};-30.9935;-1.013304;435;436;0.017155;2.219747;444;446;455;456;'cell444';[444,455,456,446,436,435];[cell[434],cell[435],cell[443],cell[445],cell[454],cell[455]];187.15078112216565;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0073200320885588;0.0000825914584772;0.0;0.0000004174320644;207.178619;1000.0;polygon ([{-32.423950500000004,-6.338335,0.0},{-29.54645,-8.092475,0.0},{-29.487450000000003,-6.301769999999999,0.0},{-31.07665,-9.025065,0.0},{-30.944499999999998,-5.418419999999999,0.0},{-32.4965,-8.153165,0.0},{-32.423950500000004,-6.338335,0.0}]);172.776566;0;1.557781;0.0;0.0;0.00001001980811242;0.0;0.0;0.0;207.178619;93.589684;-0.510854;0.850422;-0.125739;-0.222183
1706;1.0;163.02048807011886;66;10;132;318;193;254;696.240417;0.214931;551.171326;[10,66,132,193,254,318];0.0;0.0;0.963524;134.8119776486639;3381090.5;0.0;0.0;0.0;0.00000001465687736;0.0;0.0;0.00003122555102704;0.002105;0.004577;422.60965;605.3127641666666;1707;-67.7967;{-44.939701,-67.7967,0.0};-44.939701;-0.324784;1692;1693;0.017063;1.534316;1706;1708;1722;1723;'cell1706';[1693,1692,1706,1722,1723,1708];[cell[1691],cell[1692],cell[1705],cell[1707],cell[1721],cell[1722]];134.8119776486639;0.0;0.0;0.0;0.0;0.000018;0.0;0.0;0.0053682114349508;0.0000570882160016;0.0;0.0000002486211832;162.981934;1000.0;polygon ([{-40.994150000000005,-67.124451,0.0},{-44.1565,-65.997349,0.0},{-41.36265,-68.9371495,0.0},{-47.813300999999996,-66.520802,0.0},{-46.1264515,-69.577702,0.0},{-49.2749005,-68.2666515,0.0},{-40.994150000000005,-67.124451,0.0}]);112.2033;0;1.557781;0.0;0.0;0.00000863027070482;0.0;0.0;0.0;162.981934;38.007858;-0.26693;0.267492;-0.925849;2.271203
1484;1.0;197.87209063263634;291;231;351;171;50;108;743.721924;0.17181;859.559814;[50,108,171,231,291,351];0.0;0.0;0.964091;218.56075214816678;3384988.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013229;0.00122;-4178.878906;604.5034074999999;1485;-38.409;{48.147202,-38.409,0.0};48.147202;-0.855278;1472;1473;0.016751;2.550008;1484;1486;1498;1499;'cell1484';[1498,1499,1486,1473,1472,1484];[cell[1471],cell[1472],cell[1483],cell[1485],cell[1497],cell[1498]];218.56075214816678;0.0;0.0;0.0;0.0;0.000009;0.0;0.0;0.0085421129199888;0.0000948796776608;0.0;0.0000005376126124;197.83255;1000.0;polygon ([{46.0904505,-37.776799999999994,0.0},{50.278600999999995,-38.94865,0.0},{49.852652,-37.258649500000004,0.0},{48.499451,-40.131149,0.0},{47.804201500000005,-36.6868,0.0},{46.352652,-39.52705,0.0},{46.0904505,-37.776799999999994,0.0}]);141.591003;0;1.557781;0.0;0.0;0.00001075286726508;0.0;0.0;0.0;197.83255;80.473;0.58367;0.52283;-0.621271;3.382982
1360;1.0;194.402976171459;327;271;33;216;89;144;739.25824;0.152711;857.196167;[33,89,144,216,271,327];0.0;0.0;0.964771;216.15599096840717;3382189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010081;0.001539;-4202.151367;598.5939125000004;1361;-47.757999;{90.0,-47.757999,0.0};90.0;1.274602;1344;1345;0.016445;2.450539;1360;1362;1378;1379;'cell1360';[1360,1378,1379,1362,1345,1344];[cell[1343],cell[1344],cell[1359],cell[1361],cell[1377],cell[1378]];216.15599096840717;0.0;0.0;0.0;0.0;0.000009;0.0;0.0;0.0083536188835204;0.0000911786748964;0.0;0.000000432352312;194.363037;1000.0;polygon ([{88.691002,-46.388849,0.0},{91.459202,-49.0879,0.0},{92.757351,-47.716999,0.0},{88.540798,-49.0879,0.0},{91.308998,-46.388849,0.0},{87.242649,-47.716999,0.0},{88.691002,-46.388849,0.0}]);132.242004;0;1.557781;0.0;0.0;0.00001069886173479;0.0;0.0;0.0;194.363037;72.625854;0.672264;0.0;-0.740312;-5.985417
3750;1.0;194.45978811495317;9;313;71;255;131;189;739.332947;0.134736;739.470337;[9,71,131,189,255,313];0.0;0.0;0.964864;183.9495429390733;3383354.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00855;0.002453;-2331.164551;596.1597089999998;3751;-48.731899;{-50.347801,-48.731899,0.0};-50.347801;-0.045757;3734;3735;0.016387;2.10866;3750;3752;3768;3769;'cell3750';[3734,3750,3768,3769,3752,3735];[cell[3733],cell[3734],cell[3749],cell[3751],cell[3767],cell[3768]];183.9495429390733;0.0;0.0;0.0;0.0;0.000013;0.0;0.0;0.0071955669365884;0.000078458177816;0.0;0.0000004093952228;194.419495;1000.0;polygon ([{-49.9650495,-47.013399,0.0},{-52.3048515,-47.48415,0.0},{-47.971999999999994,-48.187149,0.0},{-52.819601,-49.165800000000004,0.0},{-48.230701499999995,-49.9334485,0.0},{-50.753601,-50.447050000000004,0.0},{-49.9650495,-47.013399,0.0}]);131.268097;0;1.557781;0.0;0.0;0.00000994144173662;0.0;0.0;0.0;194.419495;73.106781;-0.507834;0.420897;-0.751631;1.687131
1560;1.0;199.66073329659545;280;225;341;161;45;97;746.010925;0.152458;915.642822;[45,97,161,225,280,341];0.0;0.0;0.964335;231.0644666478581;3386818.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015769;0.000319;-4944.90918;594.0205486666662;1561;-29.5679;{64.984703,-29.5679,0.0};64.984703;-3.490314;1543;1544;0.016631;2.666062;1560;1562;1579;1580;'cell1560';[1579,1580,1562,1544,1543,1560];[cell[1542],cell[1543],cell[1559],cell[1561],cell[1578],cell[1579]];231.0644666478581;0.0;0.0;0.0;0.0;0.000005;0.0;0.0;0.008959364229868;0.0000991977684712;0.0;0.0000005985958688;199.620789;1000.0;polygon ([{62.952451499999995,-29.254550000000002,0.0},{67.03975299999999,-29.78395,0.0},{66.404751,-28.29945,0.0},{65.60430149999999,-31.096999500000003,0.0},{64.39880199999999,-28.0343,0.0},{63.514351,-30.83035,0.0},{62.952451499999995,-29.254550000000002,0.0}]);150.432098;0;1.557781;0.0;0.0;0.00001102858895182;0.0;0.0;0.0;199.620789;84.640549;0.788183;0.367791;-0.493454;1.473646
3817;1.0;190.99831861043253;195;249;318;12;67;136;734.813293;0.14169;545.90448;[12,67,136,195,249,318];0.0;0.0;0.964277;135.47741094554326;3389545.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006524;0.000177;716.324341;592.3429971666666;3818;-38.019001;{-168.835999,-38.019001,0.0};-168.835999;-0.805685;1934;1951;0.016671;1.583101;3815;3817;3821;3822;'cell3817';[3817,3821,3822,1934,1951,3815];[cell[1933],cell[1950],cell[3814],cell[3816],cell[3820],cell[3821]];135.47741094554326;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0053097463889188;0.0000589033887676;0.0;0.0000002493281276;190.95816;1000.0;polygon ([{-169.446999,-39.813801,0.0},{-170.8154985,-38.6181505,0.0},{-170.1924975,-36.825901,0.0},{-168.3414995,-36.207201,0.0},{-166.913002,-37.3645495,0.0},{-167.38500249999998,-39.17745,0.0},{-169.446999,-39.813801,0.0}]);141.981003;0;1.557781;0.0;0.0;0.00000864963155147;0.0;0.0;0.0;190.95816;70.017357;-0.152538;-0.772897;-0.615923;-2.277431
2637;1.0;176.48971406443118;193;129;250;73;309;13;715.307129;0.294246;564.029175;[13,73,129,193,250,309];0.0;0.0;0.96362;141.95321519061557;3394231.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007701;0.000497;331.549072;579.6292728333332;2638;23.8284;{-127.861,23.8284,0.0};-127.861;7.152454;2629;2630;0.017003;1.659596;2637;2639;2647;2648;'cell2637';[2648,2639,2630,2629,2637,2647];[cell[2628],cell[2629],cell[2636],cell[2638],cell[2646],cell[2647]];141.95321519061557;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0054986032366948;0.0000617495841296;0.0;0.0000003050279048;176.453278;1000.0;polygon ([{-128.283001,22.1778005,0.0},{-127.4300005,25.4817495,0.0},{-129.3429985,24.90115,0.0},{-125.952999,24.35985,0.0},{-129.7244985,23.2171005,0.0},{-126.4194985,22.74255,0.0},{-128.283001,22.1778005,0.0}]);156.1716;0;1.557781;0.0;0.0;0.00000883540136796;0.0;0.0;0.0;176.453278;49.928551;-0.7222;-0.561437;0.403999;1.227112
2615;1.0;171.891470773105;196;129;253;75;309;16;708.908813;0.293948;522.080261;[16,75,129,196,253,309];0.0;0.0;0.963603;129.87774483917644;3396868.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007345;0.000584;1364.407349;576.8368221666666;2616;16.308901;{-123.126999,16.308901,0.0};-123.126999;1.528631;2610;2611;0.017018;1.533826;2615;2617;2622;2623;'cell2615';[2623,2617,2611,2610,2615,2622];[cell[2609],cell[2610],cell[2614],cell[2616],cell[2621],cell[2622]];129.87774483917644;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0050791065225708;0.0000570699842776;0.0;0.0000002950190604;171.855026;1000.0;polygon ([{-123.59899899999999,14.7315005,0.0},{-122.6455,17.887850999999998,0.0},{-124.5074995,17.3673505,0.0},{-121.26749799999999,16.7877505,0.0},{-124.9544985,15.754700499999998,0.0},{-121.7705,15.2462005,0.0},{-123.59899899999999,14.7315005,0.0}]);163.691101;0;1.557781;0.0;0.0;0.00000848505471232;0.0;0.0;0.0;171.855026;46.257591;-0.803761;-0.52451;0.280816;-1.291316
